Date,Open(Q.FTAS),High(Q.FTAS),Low(Q.FTAS),Last(Q.FTAS)
26/04/2004,2279.30,2286.60,2277.80,2280.30
23/04/2004,2277.10,2291.20,2277.10,2279.20
22/04/2004,2262.80,2278.50,2256.50,2277.00
21/04/2004,2277.40,2277.40,2257.80,2262.70
20/04/2004,2265.00,2281.30,2265.00,2277.50
19/04/2004,2259.90,2265.70,2253.20,2264.90
16/04/2004,2247.20,2261.00,2247.20,2259.90
15/04/2004,2238.80,2250.40,2236.00,2247.20
14/04/2004,2255.90,2255.90,2225.50,2238.80
13/04/2004,2244.70,2260.40,2244.70,2256.00
08/04/2004,2234.90,2250.50,2234.90,2244.70
07/04/2004,2235.80,2247.30,2234.50,2234.90
06/04/2004,2239.90,2246.10,2232.00,2235.90
05/04/2004,2234.10,2240.60,2227.80,2239.90
02/04/2004,2209.10,2235.90,2208.00,2234.00
01/04/2004,2197.00,2212.30,2197.00,2209.10
31/03/2004,2207.90,2214.20,2196.70,2197.00
30/03/2004,2204.90,2208.50,2199.70,2207.90
29/03/2004,2182.60,2209.30,2182.60,2204.80
26/03/2004,2189.90,2195.40,2177.90,2182.60
25/03/2004,2159.60,2189.70,2159.60,2189.70
24/03/2004,2162.70,2172.90,2152.10,2159.60
23/03/2004,2168.90,2180.10,2162.70,2162.70
22/03/2004,2209.80,2209.80,2163.00,2168.90
19/03/2004,2199.10,2213.20,2199.10,2209.80
18/03/2004,2224.40,2226.10,2199.10,2199.10
17/03/2004,2210.10,2226.20,2204.30,2224.30
16/03/2004,2204.40,2214.70,2194.70,2210.10
15/03/2004,2231.40,2232.70,2204.50,2204.50
12/03/2004,2218.10,2231.30,2187.00,2231.30
11/03/2004,2266.90,2266.90,2210.80,2218.30
10/03/2004,2268.70,2268.70,2259.20,2267.00
09/03/2004,2275.40,2275.40,2264.90,2268.80
08/03/2004,2271.10,2277.00,2270.30,2275.50
05/03/2004,2275.00,2278.50,2259.70,2271.10
04/03/2004,2259.90,2276.40,2259.90,2275.00
03/03/2004,2267.80,2267.80,2253.60,2259.80
02/03/2004,2264.90,2274.10,2260.90,2267.90
01/03/2004,2243.40,2266.30,2243.40,2264.80
27/02/2004,2252.40,2270.50,2243.40,2243.40
26/02/2004,2248.20,2256.80,2246.00,2252.30
25/02/2004,2244.10,2250.60,2236.10,2248.10
24/02/2004,2258.00,2263.70,2235.80,2244.10
23/02/2004,2254.50,2272.00,2254.50,2258.10
20/02/2004,2254.00,2268.40,2246.60,2254.40
19/02/2004,2222.40,2254.30,2222.40,2253.90
18/02/2004,2228.40,2232.70,2222.40,2222.40
17/02/2004,2204.20,2229.80,2200.50,2228.40
16/02/2004,2205.40,2205.40,2196.10,2204.20
13/02/2004,2189.60,2209.60,2189.60,2205.40
12/02/2004,2195.20,2204.50,2186.20,2189.60
11/02/2004,2197.80,2202.60,2187.00,2195.10
10/02/2004,2210.90,2210.90,2196.30,2197.90
09/02/2004,2195.80,2211.40,2195.80,2210.90
06/02/2004,2185.40,2197.40,2185.40,2195.60
05/02/2004,2189.40,2193.80,2182.30,2185.30
04/02/2004,2187.90,2194.90,2178.60,2189.50
03/02/2004,2184.80,2187.90,2175.60,2187.90
02/02/2004,2187.10,2196.60,2179.10,2184.80
30/01/2004,2192.60,2205.00,2187.10,2187.10
29/01/2004,2219.40,2219.40,2192.60,2192.60
28/01/2004,2212.00,2222.60,2203.60,2219.50
27/01/2004,2210.30,2225.80,2210.30,2212.00
26/01/2004,2217.00,2226.20,2205.30,2210.20
23/01/2004,2224.50,2226.40,2207.20,2216.90
22/01/2004,2241.20,2249.60,2224.50,2224.50
21/01/2004,2236.60,2241.10,2231.20,2241.10
20/01/2004,2244.70,2248.50,2235.90,2236.50
19/01/2004,2230.30,2248.00,2230.30,2244.60
16/01/2004,2213.10,2230.40,2213.10,2230.20
15/01/2004,2213.90,2220.40,2206.40,2213.00
14/01/2004,2202.40,2214.70,2198.90,2213.90
13/01/2004,2204.00,2216.80,2200.80,2202.30
12/01/2004,2211.40,2211.40,2201.60,2203.90
09/01/2004,2221.80,2221.90,2202.00,2211.40
08/01/2004,2209.00,2232.20,2209.00,2221.80
07/01/2004,2221.70,2224.20,2205.90,2209.00
06/01/2004,2224.80,2229.00,2215.10,2221.70
05/01/2004,2223.10,2226.00,2217.20,2224.70
02/01/2004,2207.40,2224.50,2207.40,2223.00
31/12/2003,2204.70,2213.60,2204.70,2207.40
30/12/2003,2197.60,2207.10,2196.60,2204.70
29/12/2003,2191.00,2198.70,2188.90,2197.50
24/12/2003,2189.10,2195.80,2185.80,2191.00
23/12/2003,2180.30,2189.10,2175.40,2189.10
22/12/2003,2175.40,2183.60,2167.10,2180.30
19/12/2003,2167.40,2181.00,2164.60,2175.40
18/12/2003,2148.10,2169.70,2145.80,2167.40
17/12/2003,2140.40,2153.10,2140.40,2148.10
16/12/2003,2149.30,2149.30,2138.40,2140.40
15/12/2003,2148.00,2169.10,2148.00,2149.30
12/12/2003,2140.40,2156.30,2140.40,2147.90
11/12/2003,2143.60,2148.10,2134.10,2140.40
10/12/2003,2165.40,2165.40,2134.90,2143.70
09/12/2003,2156.60,2176.90,2156.60,2165.50
08/12/2003,2160.40,2160.40,2147.50,2156.50
05/12/2003,2166.90,2170.00,2147.80,2160.40
04/12/2003,2172.00,2172.00,2163.70,2166.90
03/12/2003,2165.50,2175.30,2162.90,2172.00
02/12/2003,2176.80,2179.40,2157.20,2165.60
01/12/2003,2146.70,2176.80,2146.70,2176.80
28/11/2003,2154.00,2162.00,2141.80,2146.70
27/11/2003,2157.80,2166.30,2149.40,2154.00
26/11/2003,2164.70,2180.20,2157.40,2157.80
25/11/2003,2161.20,2173.20,2159.90,2164.70
24/11/2003,2132.20,2161.60,2132.20,2161.10
21/11/2003,2127.80,2134.40,2122.10,2132.20
20/11/2003,2138.70,2150.90,2112.30,2127.80
19/11/2003,2151.70,2151.70,2134.20,2138.60
18/11/2003,2144.50,2160.50,2144.50,2151.80
17/11/2003,2173.40,2173.40,2144.50,2144.50
14/11/2003,2163.70,2180.60,2163.70,2173.50
13/11/2003,2163.30,2178.60,2159.20,2163.70
12/11/2003,2150.80,2163.40,2147.30,2163.10
11/11/2003,2152.10,2152.10,2138.40,2150.80
10/11/2003,2167.80,2167.80,2151.00,2152.20
07/11/2003,2142.30,2171.70,2142.30,2167.90
06/11/2003,2132.10,2147.60,2124.50,2142.20
05/11/2003,2145.20,2145.20,2126.20,2132.10
04/11/2003,2146.30,2154.80,2142.10,2145.20
03/11/2003,2125.40,2147.80,2125.40,2146.30
31/10/2003,2130.20,2130.20,2119.50,2125.40
30/10/2003,2114.90,2143.80,2112.40,2130.30
29/10/2003,2117.30,2125.70,2110.90,2115.00
28/10/2003,2106.30,2119.10,2106.30,2116.80
27/10/2003,2100.20,2112.40,2100.20,2106.20
24/10/2003,2100.30,2103.80,2091.30,2100.10
23/10/2003,2123.10,2123.10,2089.60,2100.50
22/10/2003,2158.10,2160.20,2116.40,2124.40
21/10/2003,2155.60,2168.70,2155.60,2158.20
20/10/2003,2155.10,2165.40,2148.70,2155.40
17/10/2003,2153.60,2162.20,2151.80,2155.10
16/10/2003,2166.30,2166.90,2148.00,2153.50
15/10/2003,2148.50,2176.00,2148.50,2166.30
14/10/2003,2159.70,2165.80,2143.90,2148.40
13/10/2003,2135.90,2159.20,2135.90,2159.20
10/10/2003,2135.30,2142.20,2126.00,2135.80
09/10/2003,2113.80,2135.60,2109.90,2135.20
08/10/2003,2112.60,2132.10,2106.80,2113.70
07/10/2003,2111.40,2113.50,2099.80,2112.70
06/10/2003,2111.10,2116.70,2106.30,2111.30
03/10/2003,2080.40,2115.60,2079.40,2111.00
02/10/2003,2061.30,2080.40,2061.30,2080.40
01/10/2003,2027.60,2060.80,2027.60,2060.80
30/09/2003,2051.50,2061.20,2024.30,2027.70
29/09/2003,2057.10,2072.00,2048.70,2051.40
26/09/2003,2079.50,2079.50,2052.00,2057.20
25/09/2003,2097.50,2097.50,2069.90,2079.70
24/09/2003,2091.30,2110.40,2091.30,2098.10
23/09/2003,2096.20,2105.50,2083.40,2091.30
22/09/2003,2111.50,2111.50,2083.60,2096.20
19/09/2003,2135.20,2138.00,2107.10,2111.60
18/09/2003,2125.10,2135.00,2121.60,2135.00
17/09/2003,2126.30,2140.20,2125.10,2125.10
16/09/2003,2109.30,2127.00,2109.00,2126.20
15/09/2003,2098.70,2115.80,2098.70,2109.30
12/09/2003,2099.90,2115.70,2095.70,2098.70
11/09/2003,2105.80,2110.90,2094.90,2099.90
10/09/2003,2114.60,2114.60,2103.20,2106.00
09/09/2003,2128.40,2129.10,2111.40,2114.90
08/09/2003,2112.30,2130.30,2109.40,2128.20
05/09/2003,2108.30,2113.70,2099.40,2112.20
04/09/2003,2117.20,2119.40,2105.20,2108.30
03/09/2003,2088.20,2124.00,2088.20,2117.20
02/09/2003,2085.90,2093.30,2083.50,2087.90
01/09/2003,2065.00,2093.20,2065.00,2085.60
29/08/2003,2078.70,2090.90,2064.70,2064.70
28/08/2003,2082.30,2091.40,2072.00,2078.60
27/08/2003,2069.40,2085.00,2069.40,2082.30
26/08/2003,2091.20,2092.50,2067.30,2069.40
22/08/2003,2088.70,2107.70,2088.30,2091.30
21/08/2003,2083.90,2099.50,2083.90,2088.60
20/08/2003,2099.80,2099.80,2075.10,2083.80
19/08/2003,2106.40,2112.90,2097.80,2099.80
18/08/2003,2094.90,2106.30,2094.10,2106.30
15/08/2003,2087.40,2100.90,2085.70,2094.70
14/08/2003,2061.70,2089.60,2061.70,2087.40
13/08/2003,2061.00,2075.90,2059.00,2061.60
12/08/2003,2055.70,2067.20,2053.30,2060.70
11/08/2003,2042.40,2057.60,2042.40,2055.70
08/08/2003,2019.10,2047.10,2019.10,2042.40
07/08/2003,2008.90,2019.20,2004.80,2019.20
06/08/2003,2032.90,2032.90,1999.70,2009.00
05/08/2003,2023.70,2037.30,2020.20,2033.30
04/08/2003,2022.80,2043.30,2017.80,2023.50
01/08/2003,2045.80,2045.80,2022.00,2022.80
31/07/2003,2037.40,2050.90,2026.90,2045.80
30/07/2003,2034.50,2043.70,2033.20,2037.30
29/07/2003,2038.40,2046.00,2029.80,2034.60
28/07/2003,2029.90,2051.70,2029.90,2038.50
25/07/2003,2036.70,2036.70,2023.00,2029.50
24/07/2003,2008.80,2039.30,2008.80,2036.80
23/07/2003,2004.50,2020.00,2004.50,2008.60
22/07/2003,1989.80,2004.30,1988.90,2004.30
21/07/2003,2002.30,2012.60,1989.85,1989.90
18/07/2003,1994.40,2009.10,1994.40,2002.20
17/07/2003,2005.10,2006.80,1984.10,1994.40
16/07/2003,2015.70,2028.30,2005.10,2005.10
15/07/2003,2024.40,2029.00,2015.60,2015.60
14/07/2003,1991.90,2027.70,1991.90,2024.40
11/07/2003,1980.50,1994.70,1974.60,1991.80
10/07/2003,1991.50,1996.70,1975.10,1980.80
09/07/2003,1998.30,2003.80,1989.50,1991.60
08/07/2003,1994.40,2001.60,1988.50,1998.20
07/07/2003,1968.70,1994.40,1968.70,1994.20
04/07/2003,1969.70,1972.10,1960.20,1968.50
03/07/2003,1961.40,1972.00,1950.30,1969.70
02/07/2003,1941.40,1968.30,1941.40,1961.30
01/07/2003,1971.30,1975.20,1936.30,1941.30
30/06/2003,1986.30,1999.40,1967.40,1971.30
27/06/2003,1973.90,1987.80,1973.90,1986.20
26/06/2003,1985.70,1988.90,1969.10,1973.90
25/06/2003,1982.30,1994.60,1978.30,1985.90
24/06/2003,1997.30,1999.20,1979.30,1982.30
23/06/2003,2029.50,2029.50,1995.00,1997.60
20/06/2003,2017.90,2033.30,2012.70,2029.60
19/06/2003,2051.20,2052.40,2017.10,2018.10
18/06/2003,2044.60,2056.10,2037.10,2051.20
17/06/2003,2026.30,2048.00,2026.30,2044.70
16/06/2003,2018.30,2034.30,2008.80,2025.90
13/06/2003,2029.80,2037.30,2014.80,2018.30
12/06/2003,2022.40,2041.70,2022.40,2029.70
11/06/2003,2005.90,2027.50,2005.90,2022.10
10/06/2003,2014.20,2014.20,2003.90,2005.80
09/06/2003,2025.40,2025.40,2004.10,2014.60
06/06/2003,1998.70,2036.10,1998.70,2025.40
05/06/2003,2005.10,2014.30,1989.30,1998.70
04/06/2003,1998.80,2011.60,1989.70,2004.90
03/06/2003,2006.20,2006.20,1981.40,1998.90
02/06/2003,1969.10,2006.20,1969.10,2006.20
30/05/2003,1981.60,1988.90,1968.80,1968.80
29/05/2003,1974.30,1986.10,1962.50,1981.60
28/05/2003,1937.60,1974.80,1937.60,1974.40
27/05/2003,1932.20,1940.80,1907.00,1937.40
23/05/2003,1936.40,1945.20,1921.40,1932.20
22/05/2003,1911.70,1936.30,1911.70,1936.30
21/05/2003,1928.80,1928.80,1900.40,1911.50
20/05/2003,1915.60,1934.20,1909.40,1928.80
19/05/2003,1964.70,1964.70,1913.30,1915.90
16/05/2003,1944.60,1978.20,1944.60,1964.70
15/05/2003,1926.30,1946.70,1922.60,1944.50
14/05/2003,1936.30,1945.90,1925.20,1926.30
13/05/2003,1928.60,1938.20,1925.40,1936.10
12/05/2003,1918.70,1929.50,1908.40,1928.40
09/05/2003,1901.10,1920.80,1894.90,1918.50
08/05/2003,1929.70,1929.70,1897.40,1901.00
07/05/2003,1932.00,1948.60,1922.80,1929.60
06/05/2003,1904.70,1932.00,1904.70,1932.00
02/05/2003,1872.10,1904.60,1872.10,1904.60
01/05/2003,1891.50,1891.50,1870.00,1872.00
30/04/2003,1890.40,1898.00,1884.10,1891.50
29/04/2003,1893.60,1909.30,1885.50,1890.50
28/04/2003,1863.00,1893.80,1857.00,1893.50
25/04/2003,1876.90,1884.90,1859.00,1863.10
24/04/2003,1905.90,1910.10,1874.20,1877.10
23/04/2003,1881.60,1917.30,1881.60,1905.90
22/04/2003,1867.80,1883.40,1862.60,1881.00
17/04/2003,1853.20,1873.60,1841.00,1867.80
16/04/2003,1876.90,1898.80,1851.30,1853.30
15/04/2003,1846.00,1878.30,1846.00,1876.60
14/04/2003,1827.40,1848.30,1824.70,1845.80
11/04/2003,1824.00,1853.50,1824.00,1827.50
10/04/2003,1847.70,1852.20,1824.00,1824.00
09/04/2003,1850.80,1865.80,1831.10,1847.60
08/04/2003,1879.90,1879.90,1851.10,1851.10
07/04/2003,1824.70,1889.90,1824.70,1880.30
04/04/2003,1805.40,1835.40,1798.40,1824.50
03/04/2003,1797.20,1821.30,1794.30,1805.40
02/04/2003,1765.80,1807.30,1765.80,1797.20
01/04/2003,1735.70,1767.70,1735.30,1765.70
31/03/2003,1778.10,1778.10,1722.70,1735.70
28/03/2003,1786.80,1796.40,1772.80,1778.30
27/03/2003,1814.70,1814.70,1780.10,1786.80
26/03/2003,1800.90,1821.30,1789.80,1814.80
25/03/2003,1793.80,1809.10,1758.50,1800.90
24/03/2003,1845.90,1845.90,1790.20,1794.10
21/03/2003,1804.20,1853.60,1804.20,1846.10
20/03/2003,1803.30,1813.80,1783.30,1804.20
19/03/2003,1794.90,1828.80,1781.90,1803.20
18/03/2003,1780.30,1820.70,1780.20,1794.90
17/03/2003,1727.80,1800.80,1695.40,1779.70
14/03/2003,1676.90,1732.30,1676.90,1727.80
13/03/2003,1593.20,1677.60,1593.20,1676.60
12/03/2003,1664.20,1669.30,1590.30,1593.30
11/03/2003,1660.20,1670.80,1643.70,1664.30
10/03/2003,1685.10,1689.20,1660.30,1660.70
07/03/2003,1714.80,1714.80,1676.30,1685.00
06/03/2003,1718.80,1729.30,1702.70,1714.80
05/03/2003,1746.90,1746.90,1716.90,1718.90
04/03/2003,1773.10,1773.10,1742.70,1747.30
03/03/2003,1759.20,1785.00,1753.70,1773.00
28/02/2003,1721.80,1759.10,1716.00,1759.10
27/02/2003,1731.40,1745.30,1707.60,1721.70
26/02/2003,1744.20,1757.20,1718.00,1731.50
25/02/2003,1780.90,1780.90,1733.10,1744.10
24/02/2003,1790.50,1798.80,1780.10,1781.10
21/02/2003,1774.20,1790.30,1762.50,1790.30
20/02/2003,1762.50,1789.90,1762.40,1774.30
19/02/2003,1791.90,1795.50,1762.50,1762.50
18/02/2003,1775.90,1798.80,1766.60,1791.80
17/02/2003,1741.00,1775.80,1741.00,1775.80
14/02/2003,1740.30,1769.90,1736.40,1740.60
13/02/2003,1743.50,1752.90,1723.60,1740.30
12/02/2003,1767.90,1767.90,1743.00,1743.60
11/02/2003,1729.70,1769.90,1729.70,1768.00
10/02/2003,1737.80,1749.00,1725.60,1729.80
07/02/2003,1736.50,1754.20,1725.10,1737.70
06/02/2003,1771.00,1774.60,1722.80,1736.50
05/02/2003,1733.30,1771.10,1724.40,1771.10
04/02/2003,1775.60,1775.60,1733.30,1733.30
03/02/2003,1722.70,1779.60,1722.70,1775.60
31/01/2003,1727.10,1727.10,1697.60,1722.30
30/01/2003,1686.30,1727.40,1686.30,1727.40
29/01/2003,1692.90,1693.00,1650.60,1686.20
28/01/2003,1691.70,1715.80,1683.10,1693.00
27/01/2003,1749.10,1749.10,1686.90,1691.90
24/01/2003,1758.50,1776.10,1741.80,1749.50
23/01/2003,1782.90,1800.40,1758.60,1758.60
22/01/2003,1809.10,1814.80,1774.50,1782.90
21/01/2003,1826.80,1842.50,1809.20,1809.20
20/01/2003,1844.60,1858.10,1825.00,1826.80
17/01/2003,1871.60,1871.60,1844.80,1844.80
16/01/2003,1873.70,1879.00,1863.60,1871.70
15/01/2003,1899.40,1906.90,1870.50,1873.70
14/01/2003,1901.10,1915.70,1891.10,1899.50
13/01/2003,1911.40,1931.30,1890.30,1901.10
10/01/2003,1893.00,1920.20,1890.10,1911.40
09/01/2003,1888.20,1894.80,1863.10,1892.90
08/01/2003,1903.30,1903.30,1880.50,1888.30
07/01/2003,1921.50,1927.10,1889.60,1903.20
06/01/2003,1923.40,1931.90,1892.00,1921.50
03/01/2003,1923.80,1932.30,1917.70,1923.80
02/01/2003,1893.80,1923.60,1883.90,1923.60
31/12/2002,1876.50,1896.60,1872.50,1893.70
30/12/2002,1845.90,1877.20,1836.00,1876.50
27/12/2002,1893.10,1893.10,1843.40,1845.80
24/12/2002,1890.60,1899.40,1885.20,1893.10
23/12/2002,1870.30,1890.50,1869.50,1890.50
20/12/2002,1850.00,1871.70,1850.00,1870.30
19/12/2002,1847.10,1877.40,1834.10,1850.00
18/12/2002,1879.00,1879.20,1844.30,1847.10
17/12/2002,1912.50,1918.30,1878.70,1879.20
16/12/2002,1867.70,1913.70,1855.70,1912.50
13/12/2002,1893.50,1903.10,1853.50,1867.90
12/12/2002,1913.90,1916.00,1886.90,1893.60
11/12/2002,1893.50,1922.90,1891.90,1914.00
10/12/2002,1898.30,1918.70,1889.00,1893.40
09/12/2002,1932.80,1943.00,1898.60,1898.60
06/12/2002,1941.90,1948.90,1898.70,1932.70
05/12/2002,1949.00,1973.90,1936.40,1941.80
04/12/2002,1962.30,1962.30,1939.00,1949.00
03/12/2002,1998.00,1998.00,1962.30,1962.70
02/12/2002,2003.10,2025.30,1996.70,1998.00
29/11/2002,2009.90,2018.60,1987.30,2003.00
28/11/2002,1988.90,2015.50,1987.80,2010.30
27/11/2002,1956.40,1988.80,1953.10,1988.60
26/11/2002,1980.00,1987.70,1952.30,1956.60
25/11/2002,2003.10,2011.60,1974.10,1979.90
22/11/2002,2008.00,2022.80,1997.40,2003.10
21/11/2002,1965.40,2008.40,1965.40,2007.70
20/11/2002,1966.50,1975.30,1954.70,1965.00
19/11/2002,1976.30,1976.30,1957.70,1966.60
18/11/2002,1963.60,1995.20,1961.70,1976.70
15/11/2002,1946.40,1973.60,1946.40,1963.50
14/11/2002,1936.40,1950.40,1917.50,1946.20
13/11/2002,1961.30,1961.30,1919.00,1936.50
12/11/2002,1931.70,1961.40,1931.70,1961.40
11/11/2002,1942.20,1945.60,1910.50,1931.90
08/11/2002,1962.70,1966.00,1939.00,1942.20
07/11/2002,1972.00,1991.00,1959.80,1962.80
06/11/2002,1987.40,2006.40,1970.70,1972.00
05/11/2002,1986.40,1987.20,1960.80,1987.20
04/11/2002,1921.60,1986.70,1921.60,1986.40
01/11/2002,1938.70,1938.70,1902.60,1920.90
31/10/2002,1921.70,1950.00,1911.70,1938.70
30/10/2002,1893.30,1921.80,1893.00,1921.80
29/10/2002,1960.60,1960.60,1887.50,1893.30
28/10/2002,1942.30,1981.70,1942.30,1960.70
25/10/2002,1964.20,1964.20,1928.90,1942.10
24/10/2002,1923.50,1965.60,1923.50,1964.40
23/10/2002,1970.90,1990.90,1923.60,1923.60
22/10/2002,1976.10,1997.90,1966.10,1970.90
21/10/2002,1973.40,1984.10,1955.80,1976.00
18/10/2002,1989.80,2001.00,1949.70,1973.20
17/10/2002,1939.50,1997.00,1939.50,1989.40
16/10/2002,1969.10,1988.40,1930.00,1939.70
15/10/2002,1879.90,1969.00,1879.90,1969.00
14/10/2002,1889.50,1904.80,1870.90,1879.70
11/10/2002,1812.00,1889.50,1812.00,1889.50
10/10/2002,1799.70,1812.70,1765.60,1811.60
09/10/2002,1797.20,1816.40,1785.40,1800.20
08/10/2002,1817.50,1843.10,1794.90,1797.30
07/10/2002,1832.80,1832.80,1798.20,1817.50
04/10/2002,1863.10,1865.30,1824.90,1833.20
03/10/2002,1874.50,1894.70,1854.60,1863.20
02/10/2002,1832.10,1885.20,1832.10,1874.80
01/10/2002,1801.20,1834.20,1787.80,1831.30
30/09/2002,1884.20,1884.20,1780.30,1801.50
27/09/2002,1860.30,1890.00,1852.80,1885.00
26/09/2002,1794.60,1860.20,1794.60,1860.20
25/09/2002,1782.20,1825.30,1762.50,1794.40
24/09/2002,1816.80,1825.30,1758.30,1782.60
23/09/2002,1870.40,1897.60,1809.20,1817.10
20/09/2002,1851.10,1923.90,1830.30,1870.50
19/09/2002,1877.10,1889.00,1839.20,1852.10
18/09/2002,1949.10,1949.10,1877.50,1877.50
17/09/2002,1958.10,2002.00,1945.60,1949.70
16/09/2002,1943.60,1968.20,1930.30,1957.80
13/09/2002,1978.00,1978.00,1910.40,1943.60
12/09/2002,2032.70,2032.70,1976.30,1978.30
11/09/2002,2016.70,2047.00,2000.00,2032.70
10/09/2002,1967.80,2017.30,1967.80,2016.80
09/09/2002,1987.40,1987.40,1956.90,1967.70
06/09/2002,1945.70,2000.10,1934.00,1987.30
05/09/2002,1956.00,1971.70,1909.70,1945.80
04/09/2002,1958.70,1974.40,1941.80,1955.90
03/09/2002,2026.20,2026.20,1943.50,1959.30
02/09/2002,2046.10,2046.10,2016.20,2026.30
30/08/2002,2039.20,2059.50,2023.90,2046.20
29/08/2002,2069.90,2069.90,2026.80,2039.30
28/08/2002,2146.50,2146.50,2070.10,2070.10
27/08/2002,2120.30,2151.20,2107.50,2146.70
23/08/2002,2138.30,2146.80,2120.20,2120.20
22/08/2002,2106.10,2138.10,2106.10,2138.10
21/08/2002,2105.20,2146.70,2099.20,2105.80
20/08/2002,2129.30,2140.20,2102.40,2105.20
19/08/2002,2085.70,2129.10,2076.80,2128.80
16/08/2002,2083.30,2106.90,2068.10,2085.60
15/08/2002,2015.10,2090.60,2015.10,2083.20
14/08/2002,2056.00,2056.00,2008.50,2014.40
13/08/2002,2034.80,2056.60,2011.00,2056.60
12/08/2002,2077.10,2077.10,2031.80,2034.70
09/08/2002,2041.30,2077.20,2021.60,2077.20
08/08/2002,1978.40,2040.80,1978.40,2040.80
07/08/2002,1990.70,2023.60,1968.90,1978.10
06/08/2002,1935.60,1992.40,1894.30,1990.50
05/08/2002,1974.20,1976.60,1919.60,1936.60
02/08/2002,1964.20,1986.10,1955.40,1974.40
01/08/2002,2050.90,2066.20,1964.50,1964.50
31/07/2002,2022.30,2076.60,2019.30,2050.80
30/07/2002,2031.30,2058.90,2002.80,2022.40
29/07/2002,1947.70,2030.50,1947.70,2030.50
26/07/2002,1928.20,1953.10,1879.80,1947.60
25/07/2002,1848.40,1928.30,1848.40,1928.30
24/07/2002,1887.50,1887.50,1782.60,1846.40
23/07/2002,1906.30,1947.80,1861.40,1887.80
22/07/2002,1994.40,1994.40,1906.70,1906.70
19/07/2002,2081.50,2081.50,1995.50,1995.50
18/07/2002,2033.60,2082.50,2024.30,2082.10
17/07/2002,1961.20,2036.00,1938.20,2033.50
16/07/2002,1955.80,1992.40,1898.10,1961.40
15/07/2002,2059.00,2074.00,1948.90,1955.80
12/07/2002,2061.70,2108.90,2039.10,2059.10
11/07/2002,2147.40,2147.40,2061.30,2061.30
10/07/2002,2204.90,2204.90,2150.20,2150.20
09/07/2002,2233.10,2247.10,2185.50,2205.60
08/07/2002,2239.20,2239.20,2212.70,2233.20
05/07/2002,2175.50,2240.20,2175.50,2239.10
04/07/2002,2141.80,2175.40,2141.80,2175.40
03/07/2002,2211.60,2222.40,2141.40,2141.40
02/07/2002,2274.50,2274.50,2206.30,2211.90
01/07/2002,2263.10,2284.50,2248.50,2275.20
28/06/2002,2214.70,2263.80,2214.70,2263.10
27/06/2002,2206.90,2231.60,2203.00,2212.30
26/06/2002,2252.10,2252.10,2169.10,2206.40
25/06/2002,2217.50,2262.20,2217.50,2256.00
24/06/2002,2246.70,2261.80,2216.50,2217.30
21/06/2002,2236.40,2260.80,2205.30,2246.80
20/06/2002,2270.50,2280.80,2233.60,2236.60
19/06/2002,2295.60,2295.60,2257.40,2270.70
18/06/2002,2320.70,2328.90,2294.90,2296.40
17/06/2002,2266.00,2321.30,2266.00,2320.40
14/06/2002,2334.00,2334.00,2239.50,2265.80
13/06/2002,2370.30,2383.10,2331.10,2334.40
12/06/2002,2407.60,2407.60,2370.30,2370.30
11/06/2002,2405.10,2411.10,2389.20,2407.90
10/06/2002,2402.10,2413.20,2396.30,2405.10
07/06/2002,2420.20,2420.20,2373.70,2402.10
06/06/2002,2433.30,2444.90,2417.60,2420.60
05/06/2002,2475.10,2475.10,2428.20,2433.40
31/05/2002,2455.40,2475.60,2453.90,2475.60
30/05/2002,2474.80,2474.80,2446.30,2455.50
29/05/2002,2472.30,2475.60,2464.60,2474.80
28/05/2002,2500.70,2513.90,2468.00,2472.70
27/05/2002,2514.10,2521.50,2500.40,2500.80
24/05/2002,2516.30,2525.50,2513.10,2514.00
23/05/2002,2507.60,2526.00,2498.00,2516.20
22/05/2002,2529.10,2529.70,2502.40,2507.70
21/05/2002,2533.70,2547.80,2525.30,2529.20
20/05/2002,2537.40,2548.80,2530.40,2533.70
17/05/2002,2549.30,2563.60,2535.20,2537.40
16/05/2002,2553.40,2561.20,2546.20,2549.20
15/05/2002,2545.00,2558.90,2544.10,2553.40
14/05/2002,2529.90,2553.60,2520.90,2544.80
13/05/2002,2516.60,2530.90,2505.90,2529.60
10/05/2002,2528.10,2530.40,2512.40,2516.70
09/05/2002,2533.50,2536.40,2521.50,2528.20
08/05/2002,2493.50,2533.00,2493.50,2533.00
07/05/2002,2529.80,2529.80,2479.30,2493.40
03/05/2002,2517.90,2543.70,2506.70,2530.10
02/05/2002,2495.50,2525.10,2495.50,2517.90
01/05/2002,2511.80,2517.10,2495.20,2495.20
30/04/2002,2506.50,2512.00,2497.70,2512.00
29/04/2002,2509.30,2513.70,2494.90,2506.50
26/04/2002,2526.40,2535.00,2502.50,2509.40
25/04/2002,2537.70,2537.70,2494.00,2526.40
24/04/2002,2526.40,2540.90,2517.60,2537.80
23/04/2002,2539.40,2548.10,2518.60,2526.50
